Sex,Age,Height,Weight,Team,Sport,Event,Medal
0,18.0,167.0,58.0,83,3,85,0
1,24.0,170.0,69.0,143,22,279,0
1,24.0,165.0,51.0,371,10,131,1
1,25.0,170.0,63.0,286,26,307,1
1,31.0,184.0,72.0,73,33,340,1
1,29.0,176.0,67.0,111,14,199,0
0,18.0,162.0,62.0,185,22,295,0
1,50.0,183.0,83.0,392,37,381,1
0,31.0,178.0,64.0,429,12,187,0
0,28.0,179.0,77.5,141,3,95,0
0,34.0,173.0,66.0,429,17,251,0
1,19.0,169.0,65.0,83,19,261,0
1,24.0,185.0,80.0,423,12,175,0
1,25.0,180.0,82.0,429,55,559,0
1,34.0,180.0,70.0,200,12,170,0
0,28.0,178.0,72.0,429,33,351,1
0,35.0,180.0,62.0,200,52,518,0
1,21.0,166.0,60.0,395,26,302,0
1,36.0,180.0,70.0,200,3,47,0
0,41.0,170.0,68.0,205,42,432,1
1,19.0,183.0,67.0,99,10,140,1
1,28.0,201.0,114.0,185,11,151,1
0,18.0,173.0,61.0,336,44,484,0
0,26.0,164.0,52.0,200,8,124,0
0,17.0,173.0,61.0,122,44,488,0
1,28.0,186.0,75.0,363,44,449,0
1,25.0,186.0,84.0,429,3,27,1
1,26.0,170.0,67.0,429,36,361,1
0,21.0,169.0,55.0,134,12,189,0
0,20.0,161.0,49.0,135,3,75,0
1,26.0,177.0,84.0,432,9,125,0
0,23.0,177.0,67.0,141,3,93,0
1,24.0,166.0,62.0,156,22,287,0
1,18.0,199.0,78.0,24,3,59,1
1,22.0,181.0,80.0,376,44,461,1
1,27.0,178.0,85.0,380,17,247,0
1,25.0,162.0,52.0,429,55,547,1
1,25.0,198.0,100.0,380,23,296,0
1,22.0,193.0,83.0,392,44,449,0
0,27.0,181.0,75.0,122,33,352,1
1,35.0,184.0,67.0,392,3,64,0
0,22.0,173.0,70.0,336,28,321,0
0,28.0,175.0,64.0,156,44,472,0
1,28.0,170.0,68.0,141,40,418,0
0,31.0,173.0,67.0,429,25,301,1
1,21.0,184.0,74.0,429,44,449,1
0,29.0,170.0,60.0,429,3,101,0
1,22.0,179.0,67.0,44,43,434,0
1,29.0,178.0,73.0,141,3,74,0
0,22.0,172.0,66.0,376,24,299,1
1,24.0,183.0,92.0,371,5,107,1
1,21.0,186.0,90.0,143,25,300,0
0,29.0,180.0,65.0,65,7,111,0
1,29.0,176.0,67.0,179,3,25,0
1,18.0,192.0,88.0,134,33,339,0
0,34.0,173.0,76.0,287,3,95,1
1,28.0,192.0,92.0,156,11,148,1
1,27.0,172.0,71.0,310,19,261,1
1,21.0,188.0,85.0,310,3,27,0
0,30.0,177.0,60.0,336,45,491,1
1,25.0,177.0,78.0,446,25,300,0
1,24.0,195.0,83.0,352,44,466,0
1,23.0,168.0,77.0,166,54,531,0
1,22.0,195.0,106.0,65,33,333,0
1,27.0,181.0,100.0,143,14,211,1
1,21.0,175.0,65.0,24,22,284,0
1,22.0,179.0,73.0,281,19,261,1
0,20.0,168.0,64.0,24,42,432,1
1,22.0,178.0,70.0,376,19,261,1
1,20.0,188.0,77.0,429,6,108,1
0,28.0,169.0,60.0,143,23,297,1
0,21.0,173.0,62.0,376,44,478,1
0,24.0,163.0,59.0,27,20,271,0
1,18.0,182.0,75.0,185,19,261,1
1,27.0,193.0,93.0,27,26,303,0
0,17.0,153.0,48.0,371,22,295,0
1,46.0,177.0,70.0,446,16,241,1
0,26.0,178.0,65.0,336,36,375,0
0,22.0,170.0,56.0,336,3,80,0
1,27.0,183.0,70.0,371,19,261,1
1,40.0,167.0,54.0,141,3,64,0
1,23.0,163.0,59.0,166,22,285,1
1,21.0,180.0,89.0,278,14,206,0
1,21.0,171.0,63.0,200,16,242,1
1,35.0,170.0,82.0,429,37,396,0
1,46.0,170.0,52.0,429,33,333,1
0,19.0,163.0,50.0,213,3,75,0
1,22.0,182.0,75.0,189,10,138,1
1,32.0,187.0,85.0,278,24,298,0
1,25.0,175.0,70.0,175,44,450,0
0,17.0,149.0,38.0,327,22,289,1
0,29.0,178.0,80.0,122,3,91,1
1,30.0,158.0,60.0,254,54,523,0
1,21.0,183.0,77.0,32,3,41,0
1,21.0,194.0,87.0,446,17,245,1
1,18.0,169.0,58.0,376,22,276,0
1,25.0,180.0,73.0,122,14,196,1
1,32.0,186.0,79.0,143,19,261,0
1,22.0,191.0,75.0,202,28,319,0
1,24.0,158.0,63.0,156,26,302,0
1,22.0,172.0,63.0,392,3,52,1
1,25.0,188.0,90.0,310,11,158,0
1,22.0,183.0,82.0,101,36,356,1
0,23.0,165.0,57.0,230,0,7,1
0,30.0,173.0,70.0,24,53,520,1
1,26.0,173.0,71.0,205,5,107,1
1,26.0,173.0,73.0,380,24,298,1
0,23.0,182.0,74.0,185,23,297,1
0,23.0,178.0,73.0,376,52,518,1
1,21.0,186.0,77.0,376,14,196,1
1,30.0,191.0,80.0,380,6,108,1
1,23.0,172.0,65.0,327,22,275,0
0,25.0,166.0,58.0,83,38,412,1
1,28.0,184.0,85.0,376,52,517,1
0,24.0,178.0,76.0,44,26,316,1
1,22.0,188.0,84.0,336,44,451,1
0,15.0,136.0,30.0,83,22,295,1
1,20.0,184.0,82.0,281,3,40,1
1,16.0,180.0,76.0,405,44,458,0
0,34.0,169.0,65.0,365,11,168,0
1,31.0,188.0,75.0,73,14,203,0
0,22.0,165.0,61.0,73,20,270,1
0,21.0,157.0,52.0,87,42,432,0
0,23.0,185.0,77.0,429,42,432,1
1,26.0,199.0,94.0,156,44,460,1
1,31.0,170.0,67.0,162,17,245,0
1,30.0,191.0,98.0,162,53,519,1
0,14.0,160.0,47.0,65,22,295,0
0,21.0,161.0,48.0,336,22,291,1
0,21.0,183.0,68.0,429,44,476,0
0,15.0,158.0,43.0,446,22,289,0
1,21.0,192.0,90.0,336,11,158,1
0,26.0,180.0,79.0,429,6,109,1
1,26.0,166.0,63.0,156,22,284,0
1,20.0,170.0,83.0,419,3,40,0
1,22.0,170.0,60.0,103,11,147,1
1,23.0,184.0,88.0,376,3,59,1
1,26.0,177.0,73.0,205,0,3,0
1,30.0,175.0,70.0,96,3,42,0
1,27.0,180.0,75.0,200,15,226,0
1,21.0,183.0,86.0,380,11,148,1
1,19.0,190.0,66.0,254,19,261,1
1,19.0,165.0,68.0,429,43,436,0
1,30.0,173.0,65.0,156,14,203,0
1,24.0,169.0,63.0,371,26,307,0
0,18.0,182.0,70.0,429,3,84,1
1,30.0,168.0,71.0,143,20,265,1
1,29.0,183.0,74.0,200,12,175,1
0,19.0,147.0,41.0,376,22,295,1
1,21.0,199.0,90.0,156,44,457,0
0,18.0,168.0,54.0,371,44,487,0
1,20.0,183.0,77.0,429,33,333,1
0,18.0,171.0,64.0,200,28,321,0
1,28.0,182.0,81.0,376,10,134,1
0,26.0,177.0,67.0,166,47,505,1
1,20.0,180.0,77.0,315,44,451,0
1,32.0,182.0,79.0,27,25,300,0
1,37.0,175.0,70.0,24,29,322,0
0,20.0,170.0,48.0,336,3,80,1
1,23.0,170.0,59.0,200,54,523,1
1,30.0,180.0,85.0,105,33,342,1
1,31.0,193.0,98.0,392,25,300,0
1,24.0,174.0,67.0,376,0,2,0
1,24.0,183.0,81.0,429,10,134,1
0,23.0,176.0,65.0,457,23,297,1
1,22.0,190.0,95.0,83,33,343,0
0,18.0,156.0,47.0,336,22,293,1
0,19.0,162.0,54.5,141,12,185,1
0,17.0,174.0,50.0,336,32,331,1
0,18.0,168.0,57.0,429,44,488,1
1,28.0,185.0,79.0,32,48,507,0
1,27.0,165.0,66.0,155,55,564,1
1,19.0,182.0,79.0,141,37,383,0
1,20.0,183.0,74.0,392,44,451,1
0,26.0,178.0,73.0,429,25,301,1
1,21.0,193.0,96.0,327,33,334,1
0,20.0,185.0,89.0,429,53,520,1
0,19.0,159.0,55.0,242,15,229,1
1,28.0,186.0,85.0,327,46,493,0
1,23.0,180.0,78.0,371,26,305,1
0,26.0,182.0,68.0,44,48,510,0
0,20.0,162.0,59.0,105,22,293,1
1,31.0,183.0,83.0,392,25,300,1
1,25.0,170.0,66.0,310,10,140,1
1,25.0,171.0,70.0,38,44,454,0
1,26.0,185.0,78.0,162,3,30,0
1,29.0,157.0,53.5,141,12,174,1
0,27.0,164.0,53.0,380,36,376,1
1,47.0,172.0,71.0,395,37,381,0
1,19.0,173.0,70.0,83,38,406,0
1,29.0,181.0,74.0,395,12,173,0
1,29.0,180.0,74.0,143,17,245,1
0,13.0,148.0,35.0,143,18,258,0
0,30.0,162.0,56.0,376,22,289,1
1,26.0,191.0,84.0,315,6,108,0
1,30.0,162.0,51.0,99,10,131,1
1,27.0,176.0,93.0,166,54,526,1
1,19.0,179.0,68.0,278,14,206,0
0,33.0,179.0,85.0,83,3,91,1
1,23.0,183.0,84.0,73,0,3,0
1,26.0,173.0,66.0,446,14,205,0
0,29.0,170.0,60.0,41,3,85,0
1,22.0,163.0,54.0,315,10,129,0
1,26.0,210.0,104.0,352,6,108,1
1,34.0,205.0,107.0,56,6,108,0
1,20.0,168.0,68.0,315,36,365,0
1,26.0,179.0,65.0,327,3,45,0
1,21.0,170.0,70.0,14,14,199,0
1,44.0,167.0,76.0,175,37,391,0
0,28.0,170.0,55.0,310,12,186,0
0,21.0,174.0,56.0,327,43,441,0
0,24.0,185.0,74.0,429,6,109,1
1,24.0,190.0,81.0,105,48,507,1
1,32.0,180.0,64.0,363,3,30,0
1,36.0,185.0,85.0,166,37,395,0
0,24.0,166.0,60.0,24,3,84,0
1,27.0,190.0,83.0,287,12,178,1
1,24.0,175.0,75.0,376,25,300,1
1,28.0,178.0,82.0,141,0,2,0
0,29.0,168.0,51.0,203,3,85,1
1,26.0,179.0,86.0,392,25,300,1
1,20.0,168.0,57.0,460,10,130,0
1,24.0,178.0,59.0,370,3,50,0
1,22.0,181.0,75.0,27,17,248,0
1,29.0,176.0,76.0,371,5,107,1
0,26.0,168.0,65.0,342,3,81,0
1,19.0,174.0,62.0,313,4,102,0
0,23.0,172.0,63.0,126,29,324,0
0,19.0,167.0,60.0,162,44,482,0
0,30.0,164.0,57.0,205,19,262,1
1,26.0,165.0,62.0,83,15,228,1
1,22.0,182.0,85.0,156,11,158,0
1,22.0,185.0,85.0,429,3,55,1
1,25.0,173.0,67.0,371,24,298,1
1,27.0,178.0,82.0,380,11,151,0
0,29.0,170.0,69.0,376,52,518,1
1,21.0,165.0,57.0,371,22,284,0
1,30.0,180.0,80.0,143,14,211,1
0,25.0,170.0,61.0,429,44,483,1
0,22.0,181.0,60.0,327,3,87,0
1,21.0,181.0,82.0,271,43,436,0
0,20.0,170.0,118.0,371,54,541,1
1,29.0,185.0,80.0,143,17,246,0
1,22.0,172.0,68.0,415,22,275,0
1,25.0,187.0,77.0,429,44,462,1
1,28.0,192.0,85.0,24,33,333,0
0,28.0,173.0,75.0,432,9,128,1
1,32.0,187.0,87.0,268,44,450,0
1,23.0,175.0,70.0,197,17,245,0
0,23.0,168.0,55.0,265,3,90,0
1,19.0,184.0,77.0,278,44,461,0
1,25.0,180.0,72.0,24,20,265,0
0,30.0,156.0,50.0,310,22,293,0
1,28.0,178.0,68.0,205,3,40,1
0,26.0,170.0,56.0,134,8,124,0
1,25.0,200.0,85.0,371,52,517,0
1,32.0,181.0,75.0,185,29,322,0
1,31.0,180.0,96.0,73,25,300,1
1,24.0,195.0,97.0,56,33,334,0
1,22.0,185.0,86.0,429,25,300,1
1,23.0,171.0,58.0,205,16,241,0
1,27.0,170.0,63.0,200,26,302,1
1,25.0,187.0,82.0,271,53,519,1
0,28.0,181.0,57.0,327,33,350,1
0,31.0,160.0,54.0,416,12,191,0
1,32.0,198.0,99.0,143,6,108,1
0,20.0,170.0,63.0,371,23,297,0
1,27.0,171.0,90.0,310,54,530,1
1,28.0,173.0,66.0,395,12,173,0
1,21.0,164.0,61.0,205,12,178,0
1,29.0,171.0,73.0,376,24,298,1
1,25.0,163.0,59.0,205,22,275,1
1,49.0,178.0,80.0,73,13,193,1
1,30.0,170.0,59.0,307,14,195,0
1,27.0,178.0,74.0,24,14,206,0
0,29.0,165.0,52.0,336,49,513,0
1,26.0,173.0,74.0,162,55,558,0
1,27.0,198.0,100.0,162,33,333,1
0,24.0,171.0,55.0,380,3,94,0
1,28.0,180.0,73.0,200,16,243,0
1,19.0,164.0,68.0,423,22,287,1
1,19.0,172.0,75.0,429,3,26,1
1,27.0,172.0,74.0,200,17,244,1
1,19.0,164.0,63.0,162,18,256,0
1,22.0,174.0,71.0,122,10,135,1
1,28.0,184.0,80.0,353,37,387,0
1,20.0,194.0,85.0,24,44,467,0
1,21.0,193.0,87.0,122,44,447,1
1,21.0,178.0,82.0,429,54,528,1
0,30.0,163.0,46.0,271,33,344,1
1,41.0,178.0,70.0,380,16,238,0
0,17.0,156.0,45.0,185,22,293,0
0,25.0,168.0,50.0,156,3,84,0
1,30.0,173.0,60.0,141,12,176,0
1,35.0,187.0,97.0,98,23,296,1
1,20.0,181.0,74.0,376,44,447,1
1,21.0,186.0,78.0,134,8,116,0
1,24.0,180.0,72.0,271,33,338,1
0,28.0,168.0,74.0,246,44,487,0
1,27.0,190.0,82.0,429,44,460,1
1,20.0,169.0,65.0,122,22,275,0
1,34.0,180.0,78.0,162,3,26,0
1,23.0,175.0,55.0,461,3,45,0
0,19.0,165.0,64.0,395,25,301,1
1,34.0,183.0,73.0,156,17,248,0
0,24.0,174.0,64.0,336,17,251,1
0,24.0,180.0,72.0,84,48,510,1
0,22.0,173.0,62.0,371,52,518,0
0,26.0,157.0,52.0,73,15,229,0
1,28.0,192.0,95.0,143,11,148,0
1,23.0,165.0,67.0,65,54,529,0
1,23.0,167.0,64.0,429,3,26,1
1,32.0,183.0,83.0,376,11,144,1
1,29.0,161.0,60.0,122,22,276,0
0,23.0,182.0,75.0,371,23,297,1
1,23.0,175.0,55.0,396,9,125,1
1,31.0,182.0,107.0,207,9,127,0
1,43.0,173.0,90.0,328,9,127,0
1,39.0,176.0,72.0,200,16,241,1
0,15.0,162.0,57.0,24,44,483,1
0,30.0,173.0,75.0,429,25,301,1
1,30.0,181.0,70.0,73,3,27,1
1,23.0,192.0,96.0,336,53,519,1
1,17.0,178.0,68.0,99,55,556,0
1,21.0,185.0,72.0,336,17,245,1
1,26.0,178.0,70.0,212,12,173,0
1,21.0,187.0,79.0,457,44,454,0
1,22.0,199.0,115.0,122,3,55,1
1,16.0,185.0,75.0,191,44,466,0
1,28.0,172.0,66.0,446,19,261,1
1,27.0,163.0,59.0,166,22,285,1
1,38.0,162.0,53.0,200,33,334,0
0,40.0,158.0,56.0,254,16,238,0
0,27.0,171.0,68.0,429,3,85,1
0,22.0,172.0,65.0,392,19,262,1
1,22.0,180.0,70.0,55,3,42,0
1,20.0,184.0,78.0,181,33,343,0
0,26.0,165.0,62.0,429,25,301,1
0,22.0,163.0,63.0,205,25,301,0
1,21.0,193.0,91.0,429,44,462,1
1,25.0,200.0,93.0,73,33,333,1
1,18.0,198.0,85.0,457,53,519,1
1,29.0,183.0,83.0,205,52,517,0
1,29.0,187.0,74.0,429,3,63,1
0,25.0,164.0,56.0,73,1,12,0
0,25.0,157.0,52.0,24,3,89,1
0,25.0,158.0,48.0,122,22,291,1
1,18.0,180.0,79.0,429,44,462,1
1,22.0,179.0,70.0,231,3,30,0
1,22.0,186.0,77.0,392,48,507,1
1,27.0,175.0,73.0,376,19,261,1
1,24.0,193.0,129.0,429,3,55,0
0,19.0,172.0,68.0,83,44,476,1
1,26.0,169.0,69.0,185,22,275,0
0,23.0,160.0,50.0,429,3,75,0
1,25.0,175.0,70.0,230,0,2,1
0,28.0,168.0,65.0,287,20,270,1
1,27.0,183.0,70.0,73,14,203,0
1,26.0,179.0,80.5,141,11,158,0
0,33.0,160.0,49.0,271,33,344,0
0,25.0,167.0,69.0,287,23,297,1
1,21.0,183.0,68.0,91,44,457,0
1,17.0,173.0,68.0,429,3,67,1
1,21.0,159.0,62.0,189,24,298,1
1,28.0,186.0,94.0,188,23,296,1
1,26.0,165.0,56.0,135,3,45,1
1,21.0,174.0,62.0,134,18,256,0
1,28.0,177.0,85.0,200,0,4,0
0,40.0,177.0,68.0,73,37,404,1
1,31.0,191.0,120.0,416,55,560,0
0,31.0,168.0,55.0,162,7,111,0
1,25.0,200.0,100.0,162,33,334,1
0,23.0,160.0,60.0,160,3,90,0
1,21.0,169.0,70.0,143,44,455,0
1,26.0,188.0,92.0,310,1,10,0
0,34.0,179.0,70.0,156,11,166,1
1,24.0,188.0,92.0,122,33,333,1
0,25.0,172.0,66.0,205,52,518,1
1,26.0,170.0,65.0,141,12,177,1
0,22.0,173.0,67.0,200,44,481,0
0,30.0,174.0,68.0,185,11,165,1
1,22.0,175.0,75.0,119,3,26,0
0,23.0,165.0,64.5,73,47,505,1
1,31.0,192.0,93.0,143,23,296,1
1,25.0,185.0,80.0,205,3,40,1
0,28.0,168.0,64.0,371,17,255,1
1,21.0,180.0,82.0,380,33,336,0
1,16.0,168.0,67.0,162,15,225,1
0,18.0,153.0,47.0,99,22,291,0
1,28.0,163.0,57.0,185,55,544,0
1,26.0,184.0,75.0,27,8,112,0
1,23.0,183.0,69.0,287,36,365,0
1,26.0,172.0,69.0,200,14,210,1
0,32.0,165.0,56.0,156,19,262,1
1,36.0,175.0,71.0,189,24,298,1
1,23.0,168.0,67.0,428,44,460,0
1,39.0,183.0,95.0,123,9,125,1
1,26.0,166.0,61.0,205,22,287,1
0,28.0,183.0,80.0,420,33,351,1
1,24.0,189.0,88.0,392,8,116,1
0,32.0,169.0,56.0,381,48,510,0
1,25.0,192.0,92.0,143,23,296,1
1,24.0,173.0,67.0,122,22,275,0
1,29.0,172.0,65.0,14,36,366,0
1,28.0,194.0,104.0,143,23,296,1
0,23.0,163.0,50.0,336,15,230,1
1,23.0,188.0,85.0,162,3,41,1
1,20.0,168.0,65.0,231,12,179,0
1,21.0,158.0,50.0,83,22,279,0
1,23.0,167.0,62.0,327,22,282,0
1,21.0,170.0,70.0,143,34,353,1
1,24.0,186.0,82.0,310,33,339,1
1,24.0,192.0,84.0,415,44,447,1
1,23.0,169.0,94.0,416,37,395,0
0,27.0,172.0,63.0,310,3,84,0
0,21.0,173.0,68.0,429,33,344,1
1,20.0,179.0,73.0,380,14,210,0
1,32.0,193.0,93.0,200,17,245,0
1,27.0,177.0,72.0,392,25,300,1
1,21.0,177.0,63.0,392,3,45,0
1,20.0,170.0,66.0,65,55,543,0
1,28.0,181.0,78.0,156,11,154,1
1,28.0,180.0,76.0,429,43,434,1
0,30.0,172.0,64.0,392,12,183,0
1,23.0,169.0,65.0,87,1,11,0
1,34.0,182.0,80.0,27,8,115,0
1,21.0,173.0,68.0,310,14,196,1
1,36.0,176.0,66.0,261,3,64,1
0,24.0,164.0,49.0,200,45,491,0
1,26.0,191.0,96.0,278,24,298,0
1,23.0,160.0,58.0,83,22,287,1
0,30.0,164.0,57.0,395,15,230,0
1,21.0,182.0,75.0,205,44,457,0
1,20.0,194.0,89.0,166,33,339,0
1,25.0,185.0,77.0,73,25,300,1
1,35.0,165.0,60.0,439,14,200,0
0,22.0,167.0,63.0,65,41,426,0
1,26.0,190.0,88.0,392,51,516,1
1,23.0,172.0,70.0,156,22,287,0
1,18.0,179.0,72.0,376,44,456,0
1,23.0,197.0,96.0,278,33,337,0
1,29.0,187.0,98.0,111,23,296,0
1,24.0,160.0,60.0,185,54,522,0
0,26.0,175.0,70.0,99,3,91,1
1,21.0,180.0,80.0,429,37,379,0
1,19.0,188.0,80.0,134,44,469,0
1,29.0,182.0,70.0,143,17,247,1
1,33.0,173.0,66.0,376,8,116,1
1,35.0,180.0,81.0,397,9,127,1
0,18.0,137.0,43.0,162,22,289,0
0,24.0,166.0,55.0,200,17,251,1
0,36.0,173.0,59.0,156,14,215,1
1,20.0,180.0,75.0,97,3,42,1
1,24.0,178.0,89.0,105,25,300,1
1,21.0,175.0,65.0,24,36,361,0
1,45.0,169.0,79.0,125,37,379,0
1,36.0,181.0,85.0,140,36,365,0
1,28.0,169.0,73.0,185,26,307,0
1,26.0,176.0,80.0,24,11,158,0
0,23.0,178.0,64.0,310,3,93,0
1,19.0,166.0,57.0,242,14,206,0
1,23.0,158.0,60.0,205,54,523,0
1,40.0,179.0,64.0,185,17,247,1
1,21.0,180.0,71.0,200,17,246,1
1,22.0,174.0,70.0,371,24,298,1
1,35.0,173.0,58.0,205,37,395,0
0,21.0,155.0,49.0,205,22,292,0
1,26.0,172.0,65.0,141,12,178,0
0,27.0,171.0,70.0,395,0,7,0
0,21.0,172.0,70.0,44,24,299,0
0,21.0,153.0,48.0,83,22,290,0
1,26.0,177.0,71.0,27,37,387,0
0,29.0,155.0,54.0,429,15,229,1
1,29.0,190.0,80.0,271,4,104,0
1,25.0,182.0,80.0,156,17,245,1
1,21.0,190.0,91.0,371,47,500,1
1,20.0,170.0,63.0,205,10,136,0
1,20.0,155.0,59.0,395,26,307,0
1,21.0,190.0,92.0,429,3,54,1
0,24.0,165.0,60.0,73,33,350,1
0,28.0,167.0,65.0,24,24,299,1
1,18.0,171.0,55.0,200,3,23,1
1,34.0,170.0,66.0,327,22,275,0
0,19.0,163.0,62.0,73,38,412,1
0,25.0,168.0,70.0,143,14,221,1
0,27.0,179.0,75.0,271,24,299,1
1,24.0,177.0,79.0,122,19,261,1
1,26.0,168.0,72.0,56,3,26,0
1,28.0,183.0,80.0,423,3,67,0
1,23.0,177.0,77.0,435,14,210,0
1,24.0,186.0,82.0,429,44,455,1
0,31.0,180.0,64.0,57,7,111,1
0,22.0,178.0,60.0,336,3,94,1
0,29.0,160.0,55.0,336,8,122,1
0,23.0,150.0,53.0,84,46,495,1
1,25.0,185.0,70.0,231,3,63,0
1,18.0,179.0,77.0,56,44,461,0
0,24.0,171.0,60.0,376,52,518,1
0,26.0,171.0,63.0,83,46,497,1
0,28.0,170.0,63.0,83,17,255,1
0,21.0,170.0,63.0,371,47,505,1
0,21.0,173.0,75.0,200,33,349,0
1,33.0,190.0,93.0,102,37,389,1
1,21.0,190.0,120.0,436,55,560,1
1,32.0,190.0,89.0,392,25,300,1
1,33.0,180.0,77.0,366,36,368,1
1,18.0,170.0,57.0,135,3,30,0
1,24.0,186.0,90.0,27,41,423,1
1,22.0,167.0,64.0,242,14,206,0
1,18.0,180.0,65.0,200,44,462,0
0,34.0,171.0,64.0,122,3,79,1
1,23.0,185.0,75.0,212,3,43,0
0,18.0,163.0,48.0,327,22,291,0
1,30.0,182.0,84.0,376,37,394,1
0,34.0,163.0,55.0,162,3,90,1
1,19.0,179.0,76.0,24,44,462,1
1,29.0,178.0,71.0,73,55,563,0
1,39.0,180.0,75.0,395,16,237,0
0,23.0,153.0,62.0,189,55,569,0
0,16.0,178.0,52.0,254,44,474,0
0,21.0,157.0,44.0,83,22,293,1
1,24.0,201.0,108.0,429,53,519,0
0,24.0,166.0,57.0,205,33,350,0
1,38.0,150.0,56.0,185,54,522,0
1,29.0,188.0,76.0,203,3,27,0
1,22.0,190.0,78.0,376,44,462,1
0,21.0,160.0,52.0,205,22,293,0
0,20.0,160.0,53.0,162,22,292,0
1,27.0,194.0,90.0,24,44,447,1
1,28.0,186.0,124.0,14,55,560,0
1,19.0,182.0,83.0,185,11,148,1
1,24.0,177.0,90.0,65,54,530,1
1,26.0,189.0,82.0,363,12,178,0
0,23.0,181.0,68.0,122,3,81,1
0,25.0,165.0,58.0,429,3,85,1
0,14.0,173.0,63.0,429,44,485,1
1,33.0,196.0,96.0,376,52,517,1
0,25.0,157.0,59.0,429,25,301,1
0,20.0,175.0,67.0,83,11,166,0
0,24.0,161.0,67.0,310,11,168,0
1,23.0,183.0,74.0,429,3,43,1
0,25.0,165.0,47.0,336,22,291,0
0,16.0,145.0,38.0,327,22,291,1
1,32.0,183.0,98.0,158,9,125,1
0,18.0,170.0,60.0,200,44,476,0
1,23.0,185.0,84.0,307,6,108,0
1,32.0,188.0,87.0,457,53,519,1
1,30.0,174.0,76.0,371,24,298,0
1,27.0,196.0,90.0,41,48,507,0
0,24.0,170.0,59.0,271,43,440,0
0,19.0,177.0,63.0,429,44,477,0
1,23.0,185.0,75.0,166,53,519,0
1,24.0,181.0,80.0,363,3,43,0
0,31.0,163.0,65.0,141,25,301,1
1,41.0,178.0,60.0,254,36,366,0
1,25.0,193.0,104.0,429,44,460,1
0,30.0,175.0,60.0,41,44,487,1
1,38.0,176.0,76.0,185,16,242,0
0,16.0,163.0,47.0,336,32,332,1
1,18.0,157.0,52.0,83,22,285,1
0,28.0,173.0,67.0,122,52,518,1
1,20.0,180.0,71.0,392,43,435,1
1,23.0,213.0,122.0,380,6,108,1
1,22.0,181.0,80.0,446,14,209,0
1,22.0,185.0,70.0,65,3,26,0
0,24.0,180.0,72.0,83,52,518,1
1,20.0,177.0,79.0,457,46,492,1
1,26.0,178.0,70.0,143,11,164,1
1,19.0,178.0,65.0,416,12,177,0
1,23.0,186.0,75.0,212,0,3,0
1,31.0,186.0,83.0,446,52,517,0
0,32.0,160.0,55.0,327,33,344,1
1,25.0,178.0,87.0,65,55,554,1
1,24.0,154.0,48.0,336,55,552,1
0,27.0,172.0,75.0,156,43,444,0
0,24.0,191.0,76.0,73,33,344,1
1,30.0,148.0,57.0,65,54,523,0
1,20.0,168.0,60.0,85,46,492,1
1,23.0,197.0,97.0,352,53,519,1
1,18.0,182.0,74.0,352,44,460,0
1,22.0,194.0,88.0,126,23,296,0
0,31.0,163.0,63.0,73,38,412,1
1,23.0,190.0,79.0,281,3,63,0
0,21.0,160.0,50.0,420,15,229,0
1,28.0,193.0,92.0,231,6,108,1
1,34.0,177.0,72.0,24,16,243,1
1,22.0,186.0,90.0,156,11,154,1
1,24.0,165.0,69.0,327,11,144,0
1,31.0,160.0,49.0,143,3,53,1
0,30.0,160.0,57.0,143,0,9,0
0,25.0,182.0,78.0,156,0,8,1
1,21.0,184.0,83.0,287,0,1,0
1,22.0,188.0,89.0,429,25,300,1
1,26.0,179.0,92.0,353,55,559,0
1,20.0,174.0,68.0,435,14,195,0
1,35.0,185.0,70.0,429,36,359,1
1,26.0,165.0,60.0,84,46,492,1
1,25.0,181.0,65.0,24,3,30,0
0,23.0,162.0,57.0,105,12,187,0
0,14.0,135.0,34.0,105,22,292,0
0,16.0,145.0,42.0,429,22,292,1
1,25.0,185.0,76.0,416,3,59,0
1,23.0,200.0,113.0,158,9,125,1
1,21.0,183.0,73.0,446,3,41,1
0,20.0,172.0,59.0,429,45,491,1
0,20.0,173.0,69.0,392,25,301,1
1,24.0,175.0,72.0,122,19,261,1
0,29.0,170.0,62.0,156,19,262,1
1,22.0,170.0,63.0,429,22,282,0
1,21.0,185.0,84.0,429,33,333,1
1,32.0,185.0,84.0,239,3,27,0
0,36.0,163.0,63.0,105,24,299,1
1,25.0,196.0,85.0,446,14,206,1
0,20.0,175.0,65.0,327,44,485,0
1,23.0,185.0,76.0,65,3,74,1
0,30.0,174.0,67.0,205,52,518,1
0,22.0,169.0,65.0,271,15,230,0
0,27.0,168.0,68.0,181,46,496,0
0,28.0,173.0,64.0,24,44,479,1
0,31.0,158.0,48.0,41,3,80,0
1,26.0,174.0,70.0,310,19,261,1
0,29.0,166.0,63.0,420,11,167,1
1,24.0,183.0,88.0,122,11,158,1
0,43.0,164.0,62.0,65,37,400,0
0,21.0,164.0,46.0,336,32,332,1
0,20.0,173.0,69.0,416,55,568,0
1,19.0,173.0,56.0,429,10,129,1
1,19.0,162.0,57.0,429,10,130,1
1,22.0,179.0,68.0,83,4,103,1
1,18.0,185.0,72.0,73,18,256,0
1,27.0,168.0,77.0,166,54,531,1
0,31.0,170.0,62.0,24,11,166,0
1,24.0,187.0,83.0,185,44,463,1
1,28.0,180.0,79.0,429,11,160,1
1,25.0,168.0,67.0,11,10,140,0
